cod,nome,data,tipo,cod_tipo,entrada_saida,quantidade,filial,temp_max,temp_min,temp_med,umidade,chuva_mm,prob_chuva,nuvens_pct,vento_kmh,uv,condicoes,icone,dia_semana,chuveu,clima_categoria
118,PIC MARACUJA,2025-10-05,VENDA,24089,S,-3,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
119,PIC MILHO VERDE,2025-10-05,VENDA,24080,S,-4,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
119,PIC MILHO VERDE,2025-10-05,VENDA,24081,S,-5,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
119,PIC MILHO VERDE,2025-10-05,VENDA,24091,S,-5,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
119,PIC MILHO VERDE,2025-10-05,VENDA,24082,S,-4,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
119,PIC MILHO VERDE,2025-10-05,VENDA,24084,S,-5,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
119,PIC MILHO VERDE,2025-10-05,VENDA,24086,S,-2,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
119,PIC MILHO VERDE,2025-10-05,VENDA,24087,S,-4,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
119,PIC MILHO VERDE,2025-10-05,VENDA,24088,S,-4,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
119,PIC MILHO VERDE,2025-10-05,VENDA,24079,S,-2,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
119,PIC MILHO VERDE,2025-10-05,VENDA,24089,S,-5,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
31,"Açai Banana 1,5l",2025-10-05,VENDA,24075,S,-1,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
311,SORV FLOCOS2L,2025-10-05,VENDA,24090,S,-1,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
311,SORV FLOCOS2L,2025-10-05,VENDA,24075,S,-1,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
317,SORV MORANGO2L,2025-10-05,VENDA,24075,S,-1,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
51,Açai Banana 5L,2025-10-05,VENDA,24075,S,-1,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
12,Açai Morango 250ml,2025-10-05,VENDA,24075,S,-1,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
121,PIC MORANGO,2025-10-05,VENDA,24080,S,-3,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
121,PIC MORANGO,2025-10-05,VENDA,24082,S,-4,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
121,PIC MORANGO,2025-10-05,VENDA,24083,S,-3,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
121,PIC MORANGO,2025-10-05,VENDA,24084,S,-7,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
121,PIC MORANGO,2025-10-05,VENDA,24077,S,-15,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
121,PIC MORANGO,2025-10-05,VENDA,24087,S,-12,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
121,PIC MORANGO,2025-10-05,VENDA,24078,S,-5,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
121,PIC MORANGO,2025-10-05,VENDA,24088,S,-4,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
122,PIC ROMEU JUL,2025-10-05,VENDA,24082,S,-4,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
122,PIC ROMEU JUL,2025-10-05,VENDA,24088,S,-2,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
123,PIC UVA,2025-10-05,VENDA,24080,S,-2,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
123,PIC UVA,2025-10-05,VENDA,24081,S,-8,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
123,PIC UVA,2025-10-05,VENDA,24084,S,-7,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
123,PIC UVA,2025-10-05,VENDA,24075,S,-2,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
123,PIC UVA,2025-10-05,VENDA,24076,S,-3,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
123,PIC UVA,2025-10-05,VENDA,24086,S,-1,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
123,PIC UVA,2025-10-05,VENDA,24077,S,-15,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
123,PIC UVA,2025-10-05,VENDA,24087,S,-10,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
123,PIC UVA,2025-10-05,VENDA,24078,S,-5,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
123,PIC UVA,2025-10-05,VENDA,24088,S,-5,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
123,PIC UVA,2025-10-05,VENDA,24079,S,-1,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
123,PIC UVA,2025-10-05,VENDA,24089,S,-4,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
131,PIC SKIMO BAUNILHA,2025-10-05,VENDA,24075,S,-1,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
159,SORVETE FLOCOS250ML,2025-10-05,VENDA,24090,S,-1,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
253,"SORV CHOCOLATE1,5L",2025-10-05,VENDA,24075,S,-1,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
257,"SORV FLOCOS1,5L",2025-10-05,VENDA,24090,S,-1,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
257,"SORV FLOCOS1,5L",2025-10-05,VENDA,24075,S,-1,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
264,"SORV PASSASRUM1,5L",2025-10-05,VENDA,24075,S,-1,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
17,COBERTURA,2025-10-05,VENDA,24090,S,-1,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
17,COBERTURA,2025-10-05,VENDA,24075,S,-1,1,30.3,20.9,25.2,62.3,0.1,100.0,27.9,19.0,10.0,"Rain, Partially cloudy",rain,Domingo,True,Chuva
8,PÉ DE MOL. / MOÇA,2025-10-06,VENDA,24093,S,-1,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
10,Açai Natural 250ml,2025-10-06,VENDA,24096,S,-2,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
101,PIC ABACAXI,2025-10-06,VENDA,24098,S,-1,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
102,PIC ACAI,2025-10-06,VENDA,24101,S,-2,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
102,PIC ACAI,2025-10-06,VENDA,24094,S,-40,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
102,PIC ACAI,2025-10-06,VENDA,24095,S,-65,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
102,PIC ACAI,2025-10-06,VENDA,24098,S,-2,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
103,PIC AMENDOIM,2025-10-06,VENDA,24097,S,-2,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
103,PIC AMENDOIM,2025-10-06,VENDA,24098,S,-2,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
104,PIC BLUE ICE,2025-10-06,VENDA,24094,S,-40,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
104,PIC BLUE ICE,2025-10-06,VENDA,24095,S,-15,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
104,PIC BLUE ICE,2025-10-06,VENDA,24097,S,-10,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
105,PIC CHICLETE,2025-10-06,VENDA,24095,S,-45,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
105,PIC CHICLETE,2025-10-06,VENDA,24097,S,-10,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
105,PIC CHICLETE,2025-10-06,VENDA,24098,S,-2,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
106,PIC CHOCOLATE,2025-10-06,VENDA,24094,S,-40,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
106,PIC CHOCOLATE,2025-10-06,VENDA,24095,S,-60,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
106,PIC CHOCOLATE,2025-10-06,VENDA,24097,S,-10,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
106,PIC CHOCOLATE,2025-10-06,VENDA,24098,S,-2,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
107,PIC COCO,2025-10-06,VENDA,24104,S,-10,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
107,PIC COCO,2025-10-06,VENDA,24095,S,-60,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
107,PIC COCO,2025-10-06,VENDA,24097,S,-5,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
109,PIC CREME,2025-10-06,VENDA,24096,S,-5,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
203,SORV BOMBOM400ML,2025-10-06,VENDA,24093,S,-1,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
206,SORV COCO400ML,2025-10-06,VENDA,24093,S,-1,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
300,SORV ABACAXICOCO2L,2025-10-06,VENDA,24093,S,-1,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
302,SORV BOMBOM2L,2025-10-06,VENDA,24093,S,-1,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
309,CREME C/MORANGO 2L,2025-10-06,VENDA,24102,S,-1,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
110,PIC CUPUAÇU,2025-10-06,VENDA,24096,S,-5,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
111,PIC FLOCOS,2025-10-06,VENDA,24096,S,-5,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
111,PIC FLOCOS,2025-10-06,VENDA,24097,S,-5,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
114,leite,2025-10-06,VENDA,24095,S,-50,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
114,leite,2025-10-06,VENDA,24097,S,-5,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
114,leite,2025-10-06,VENDA,24098,S,-2,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
115,PIC LIMAO,2025-10-06,VENDA,24104,S,-10,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
115,PIC LIMAO,2025-10-06,VENDA,24097,S,-6,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
115,PIC LIMAO,2025-10-06,VENDA,24098,S,-1,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
116,PIC MACA VERDE,2025-10-06,VENDA,24101,S,-1,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
117,PIC MANGA,2025-10-06,VENDA,24101,S,-1,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
117,PIC MANGA,2025-10-06,VENDA,24093,S,-1,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
117,PIC MANGA,2025-10-06,VENDA,24098,S,-1,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
118,PIC MARACUJA,2025-10-06,VENDA,24093,S,-1,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
118,PIC MARACUJA,2025-10-06,VENDA,24098,S,-1,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
119,PIC MILHO VERDE,2025-10-06,VENDA,24093,S,-1,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
119,PIC MILHO VERDE,2025-10-06,VENDA,24095,S,-15,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
119,PIC MILHO VERDE,2025-10-06,VENDA,24096,S,-5,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
119,PIC MILHO VERDE,2025-10-06,VENDA,24098,S,-2,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
215,SORV MORANGO400ML,2025-10-06,VENDA,24093,S,-2,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
216,SORV PASSASRUM400ML,2025-10-06,VENDA,24093,S,-1,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
121,PIC MORANGO,2025-10-06,VENDA,24100,S,-50,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
121,PIC MORANGO,2025-10-06,VENDA,24093,S,-1,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
121,PIC MORANGO,2025-10-06,VENDA,24104,S,-10,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
121,PIC MORANGO,2025-10-06,VENDA,24094,S,-40,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
121,PIC MORANGO,2025-10-06,VENDA,24095,S,-40,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
121,PIC MORANGO,2025-10-06,VENDA,24097,S,-10,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
121,PIC MORANGO,2025-10-06,VENDA,24098,S,-2,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
123,PIC UVA,2025-10-06,VENDA,24100,S,-50,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
123,PIC UVA,2025-10-06,VENDA,24101,S,-1,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
123,PIC UVA,2025-10-06,VENDA,24093,S,-1,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
123,PIC UVA,2025-10-06,VENDA,24094,S,-40,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
123,PIC UVA,2025-10-06,VENDA,24095,S,-80,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
123,PIC UVA,2025-10-06,VENDA,24097,S,-10,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
123,PIC UVA,2025-10-06,VENDA,24098,S,-1,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
125,PIC GOIABA,2025-10-06,VENDA,24098,S,-1,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
126,PIC SKIMO COCO,2025-10-06,VENDA,24102,S,-2,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
128,SKIMO MARACUJÁ,2025-10-06,VENDA,24102,S,-1,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
52,Açai Morango 5L,2025-10-06,VENDA,24093,S,-1,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
72,COCA COLA 350ML,2025-10-06,VENDA,24093,S,-1,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
132,PIC SKIMO CHOCOLATE,2025-10-06,VENDA,24102,S,-1,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
75,ÁGUA MINERAL,2025-10-06,VENDA,24093,S,-2,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
101,PIC ABACAXI,2025-10-06,VENDA,24105,S,-1,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
102,PIC ACAI,2025-10-06,VENDA,24105,S,-1,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
102,PIC ACAI,2025-10-06,VENDA,24106,S,-5,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
103,PIC AMENDOIM,2025-10-06,VENDA,24106,S,-10,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
104,PIC BLUE ICE,2025-10-06,VENDA,24105,S,-1,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
104,PIC BLUE ICE,2025-10-06,VENDA,24106,S,-5,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
105,PIC CHICLETE,2025-10-06,VENDA,24105,S,-1,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
105,PIC CHICLETE,2025-10-06,VENDA,24106,S,-5,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
105,PIC CHICLETE,2025-10-06,VENDA,24107,S,-5,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
106,PIC CHOCOLATE,2025-10-06,VENDA,24105,S,-2,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
106,PIC CHOCOLATE,2025-10-06,VENDA,24106,S,-10,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
106,PIC CHOCOLATE,2025-10-06,VENDA,24107,S,-10,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
107,PIC COCO,2025-10-06,VENDA,24105,S,-1,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
107,PIC COCO,2025-10-06,VENDA,24106,S,-10,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
107,PIC COCO,2025-10-06,VENDA,24107,S,-10,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
109,PIC CREME,2025-10-06,VENDA,24105,S,-1,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
300,SORV ABACAXICOCO2L,2025-10-06,VENDA,24103,S,-1,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
303,SORV CHOCOLATE2L,2025-10-06,VENDA,24103,S,-1,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
40,Açai Natural 2L,2025-10-06,VENDA,24103,S,-2,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
80,"Agua 1,5L",2025-10-06,VENDA,24103,S,-1,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
110,PIC CUPUAÇU,2025-10-06,VENDA,24103,S,-1,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
110,PIC CUPUAÇU,2025-10-06,VENDA,24105,S,-3,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
111,PIC FLOCOS,2025-10-06,VENDA,24105,S,-1,1,33.4,21.6,26.4,64.1,0.0,0.0,23.3,17.1,10.0,Partially cloudy,partly-cloudy-day,Segunda,False,Sol
